experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9230201840400696, max_false: 0.9247199892997742, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8932754397392273, max_false: 0.8524134755134583, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.923490047454834, max_false: 0.904792070388794, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9314080476760864, max_false: 0.8948692083358765, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8603360652923584, max_false: 0.8674902319908142, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9307109713554382, max_false: 0.9043826460838318, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.898790717124939, max_false: 0.9175902009010315, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8873695135116577, max_false: 0.919091522693634, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9198241233825684, max_false: 0.9164661765098572, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9169551134109497, max_false: 0.928683876991272, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9166796207427979, max_false: 0.9291098117828369, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9385908246040344, max_false: 0.900566577911377, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9115908741950989, max_false: 0.9242742657661438, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8984450697898865, max_false: 0.8742446899414062, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9153265953063965, max_false: 0.9338029026985168, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8780282139778137, max_false: 0.8618530631065369, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9230680465698242, max_false: 0.9332942962646484, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9165267944335938, max_false: 0.8959684371948242, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9281960725784302, max_false: 0.9245188236236572, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9408695101737976, max_false: 0.8801125884056091, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9159350991249084, max_false: 0.9286182522773743, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8771097660064697, max_false: 0.850914478302002, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9367778301239014, max_false: 0.9437494874000549, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9329174160957336, max_false: 0.893370509147644, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9139826893806458, max_false: 0.9229322075843811, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9336304068565369, max_false: 0.9037958979606628, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8189846277236938, max_false: 0.819580614566803, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9460858702659607, max_false: 0.9160318374633789, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9274552464485168, max_false: 0.9332810640335083, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.921879768371582, max_false: 0.9054125547409058, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9316068291664124, max_false: 0.9088705778121948, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9639363288879395, max_false: 0.8648155927658081, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9104334115982056, max_false: 0.936896562576294, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9435917735099792, max_false: 0.9084894061088562, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9105042219161987, max_false: 0.9150314927101135, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9466351866722107, max_false: 0.9321271181106567, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9219293594360352, max_false: 0.9146571159362793, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9339129328727722, max_false: 0.9092473983764648, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9357905983924866, max_false: 0.9180167317390442, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9193085432052612, max_false: 0.8974487781524658, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9228922724723816, max_false: 0.9248096942901611, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9280625581741333, max_false: 0.8967800140380859, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8949747681617737, max_false: 0.8792292475700378, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9165418744087219, max_false: 0.8955872654914856, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9241816997528076, max_false: 0.9288430213928223, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9320552945137024, max_false: 0.9352846741676331, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8789321184158325, max_false: 0.886579692363739, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9155710935592651, max_false: 0.8910694718360901, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9072592258453369, max_false: 0.8937766551971436, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9415529370307922, max_false: 0.9022377729415894, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9349459409713745, max_false: 0.9098458886146545, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9499814510345459, max_false: 0.8940356373786926, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9285051822662354, max_false: 0.9198403358459473, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9166427850723267, max_false: 0.9110080003738403, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8609796762466431, max_false: 0.8980567455291748, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9336254596710205, max_false: 0.8996149897575378, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.90903240442276, max_false: 0.9289896488189697, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9256802797317505, max_false: 0.8996922969818115, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9081857800483704, max_false: 0.9331931471824646, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9436646103858948, max_false: 0.9208418130874634, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9465022683143616, max_false: 0.9412176012992859, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9144011735916138, max_false: 0.8637070655822754, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9197489023208618, max_false: 0.9158605933189392, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9189115166664124, max_false: 0.9113256335258484, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9221813678741455, max_false: 0.9217261672019958, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9193907380104065, max_false: 0.8745077848434448, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9415382146835327, max_false: 0.9085068702697754, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9449772834777832, max_false: 0.8924723267555237, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8857711553573608, max_false: 0.907123327255249, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9198541641235352, max_false: 0.8874236345291138, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8961814045906067, max_false: 0.9071105122566223, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9167962074279785, max_false: 0.8872917294502258, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.90772545337677, max_false: 0.9265580773353577, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9289695024490356, max_false: 0.9169701933860779, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8923619389533997, max_false: 0.9182401299476624, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9237354397773743, max_false: 0.8746204376220703, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9237608313560486, max_false: 0.9423826336860657, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9491534233093262, max_false: 0.9311753511428833, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8793209791183472, max_false: 0.9081428647041321, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.881417989730835, max_false: 0.8620019555091858, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9186283946037292, max_false: 0.9159185886383057, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9144635200500488, max_false: 0.8730351328849792, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8908202648162842, max_false: 0.9226076006889343, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9237076640129089, max_false: 0.8837410807609558, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9140452146530151, max_false: 0.9226875305175781, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9233003854751587, max_false: 0.8782215118408203, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9111449122428894, max_false: 0.9166266918182373, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9127917289733887, max_false: 0.8843590617179871, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8952168226242065, max_false: 0.9156826734542847, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9144991636276245, max_false: 0.8988087773323059, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8750391006469727, max_false: 0.8977482318878174, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9269625544548035, max_false: 0.9058243036270142, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.914199709892273, max_false: 0.9264938235282898, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8781427145004272, max_false: 0.8900525569915771, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9305312633514404, max_false: 0.944269061088562, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9068622589111328, max_false: 0.8903244137763977, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9242258071899414, max_false: 0.8875967860221863, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9300036430358887, max_false: 0.899533748626709, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9240641593933105, max_false: 0.93561190366745, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.92882239818573, max_false: 0.9159718751907349, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9443112015724182, max_false: 0.9590925574302673, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.920874834060669, max_false: 0.8864336013793945, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9269980788230896, max_false: 0.9341323375701904, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9173991680145264, max_false: 0.883980393409729, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9270073771476746, max_false: 0.9128499031066895, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9282457828521729, max_false: 0.8938183188438416, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.902845025062561, max_false: 0.9106491804122925, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9497799873352051, max_false: 0.8883352279663086, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.912194550037384, max_false: 0.908385694026947, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9281966090202332, max_false: 0.9044268131256104, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9027462005615234, max_false: 0.8772866725921631, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.928381621837616, max_false: 0.8881691694259644, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9056376218795776, max_false: 0.9396429061889648, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9179129600524902, max_false: 0.9078484773635864, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9217850565910339, max_false: 0.9404886364936829, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8986865878105164, max_false: 0.8722506165504456, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8898670077323914, max_false: 0.8960091471672058, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8639875054359436, max_false: 0.8526189923286438, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8991355895996094, max_false: 0.9171544313430786, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9145932197570801, max_false: 0.8683024644851685, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8943369388580322, max_false: 0.9000186920166016, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8997923135757446, max_false: 0.9036546945571899, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9109992384910583, max_false: 0.9149742126464844, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8735398650169373, max_false: 0.8773435354232788, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8705754280090332, max_false: 0.9017431735992432, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9077242612838745, max_false: 0.8608314394950867, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9104436039924622, max_false: 0.9153369069099426, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.925346851348877, max_false: 0.882317066192627, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9203389883041382, max_false: 0.930547833442688, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9108160734176636, max_false: 0.8637945652008057, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9008121490478516, max_false: 0.9261592626571655, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9180608987808228, max_false: 0.8609136939048767, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9193361401557922, max_false: 0.8924356698989868, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.93609619140625, max_false: 0.9355767369270325, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9211009740829468, max_false: 0.9435232877731323, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9122149348258972, max_false: 0.9038981795310974, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8696436285972595, max_false: 0.9048844575881958, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9296869039535522, max_false: 0.9082216620445251, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.93576979637146, max_false: 0.9270859360694885, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.900972843170166, max_false: 0.8694851994514465, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9380315542221069, max_false: 0.9250901341438293, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9410433769226074, max_false: 0.9097579121589661, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9109264612197876, max_false: 0.9329594373703003, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9084843993186951, max_false: 0.857793927192688, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9258373379707336, max_false: 0.9419541954994202, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.936763346195221, max_false: 0.9126281142234802, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8989144563674927, max_false: 0.8908897042274475, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9081401228904724, max_false: 0.8900639414787292, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.952660858631134, max_false: 0.9130961894989014, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9258286356925964, max_false: 0.8978238105773926, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8815780878067017, max_false: 0.8871243596076965, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9496329426765442, max_false: 0.9173426628112793, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9383625984191895, max_false: 0.9556089043617249, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9600391983985901, max_false: 0.9424608945846558, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9067469239234924, max_false: 0.9042311906814575, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9354690909385681, max_false: 0.9179293513298035, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9198288917541504, max_false: 0.9484676122665405, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.939488410949707, max_false: 0.9012800455093384, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9350087642669678, max_false: 0.9367402195930481, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8837713003158569, max_false: 0.8878961205482483, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9312978386878967, max_false: 0.9160599708557129, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8745790719985962, max_false: 0.8800081610679626, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9038001298904419, max_false: 0.9076504111289978, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8961165547370911, max_false: 0.8729391098022461, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9245587587356567, max_false: 0.927289605140686, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9175112247467041, max_false: 0.8798820972442627, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9527668356895447, max_false: 0.9670023322105408, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9478047490119934, max_false: 0.9384211897850037, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9147990345954895, max_false: 0.915835440158844, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8817817568778992, max_false: 0.8683459758758545, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.92378830909729, max_false: 0.9298456907272339, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9333820939064026, max_false: 0.923626720905304, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9310293197631836, max_false: 0.9354183077812195, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8850839138031006, max_false: 0.8546682596206665, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_unseen_act':
 results: {'correct': {'cat_1': 183, 'cat_2': 68}, 'incorrect': {'cat_1': 17, 'cat_2': 132}}
 accuracy: 62.75%

---------------------------------------
  test split name: test_unseen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.880155622959137, max_false: 0.8963510990142822, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8950710296630859, max_false: 0.8917771577835083, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9133423566818237, max_false: 0.9351773858070374, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8719269037246704, max_false: 0.8145513534545898, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9251443147659302, max_false: 0.9296259880065918, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9347712993621826, max_false: 0.9136013388633728, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9152823686599731, max_false: 0.9410436153411865, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9467851519584656, max_false: 0.9324033856391907, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9179247617721558, max_false: 0.906762957572937, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9311267733573914, max_false: 0.9047625064849854, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8645845651626587, max_false: 0.9095739126205444, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9442780613899231, max_false: 0.894212543964386, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9279492497444153, max_false: 0.9321668744087219, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9527602195739746, max_false: 0.9128381013870239, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8879875540733337, max_false: 0.9102606177330017, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9287192821502686, max_false: 0.8923517465591431, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9382082223892212, max_false: 0.918999433517456, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8944611549377441, max_false: 0.9214152097702026, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9152182340621948, max_false: 0.9076381325721741, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9251244068145752, max_false: 0.9291096925735474, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8743349313735962, max_false: 0.8747397065162659, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8624890446662903, max_false: 0.8243058919906616, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8893799185752869, max_false: 0.8858982920646667, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9198258519172668, max_false: 0.9098211526870728, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9043455719947815, max_false: 0.9146206378936768, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9298630952835083, max_false: 0.9131714105606079, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8439015746116638, max_false: 0.833385169506073, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8829939365386963, max_false: 0.8665966987609863, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9216573238372803, max_false: 0.9494131803512573, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9326923489570618, max_false: 0.911021888256073, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9462724924087524, max_false: 0.9247491359710693, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.936427891254425, max_false: 0.8994176983833313, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.897497832775116, max_false: 0.8676348924636841, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9656957983970642, max_false: 0.921612024307251, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9034521579742432, max_false: 0.9043429493904114, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8746453523635864, max_false: 0.8421903252601624, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8569477796554565, max_false: 0.8812700510025024, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8998904824256897, max_false: 0.8835929036140442, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9452341794967651, max_false: 0.9385106563568115, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8964782953262329, max_false: 0.8504692316055298, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8974225521087646, max_false: 0.9168479442596436, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9414787888526917, max_false: 0.8990142345428467, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9086668491363525, max_false: 0.891226589679718, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9316263198852539, max_false: 0.9016255140304565, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8917316198348999, max_false: 0.9024157524108887, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9442315697669983, max_false: 0.8923720121383667, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9072265028953552, max_false: 0.911227822303772, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9204760193824768, max_false: 0.9003123641014099, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9005191326141357, max_false: 0.9033658504486084, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8904491066932678, max_false: 0.8868443965911865, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9121122360229492, max_false: 0.9129263162612915, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9281893372535706, max_false: 0.914061963558197, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9401628971099854, max_false: 0.9105661511421204, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.898125171661377, max_false: 0.9273397922515869, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9143073558807373, max_false: 0.9203668832778931, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.923495352268219, max_false: 0.9057907462120056, correct: True
