experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
  similarity location: final
  prompt structure: batched

---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8910455107688904, max_false: 0.8350375294685364, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.7989749908447266, max_false: 0.8209795951843262, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.9086137413978577, max_false: 0.8727773427963257, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7959802150726318, max_false: 0.829054594039917, correct: False
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.8673660755157471, max_false: 0.8056539297103882, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.7628070712089539, max_false: 0.670599102973938, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.8904937505722046, max_false: 0.8370115756988525, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7681908011436462, max_false: 0.7941153049468994, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.807314395904541, max_false: 0.7320778369903564, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8382803797721863, max_false: 0.8312116861343384, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.9254336357116699, max_false: 0.9100270867347717, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.9320124387741089, max_false: 0.9231505393981934, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7322608232498169, max_false: 0.5278347730636597, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7922837734222412, max_false: 0.635995090007782, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.8730902075767517, max_false: 0.8157931566238403, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7906148433685303, max_false: 0.8207461833953857, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8731541633605957, max_false: 0.9018130898475647, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8741747736930847, max_false: 0.8743665218353271, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8553863167762756, max_false: 0.8110201358795166, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6232150793075562, max_false: 0.6933489441871643, correct: False
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.9014080166816711, max_false: 0.8925636410713196, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8629410266876221, max_false: 0.8869979381561279, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.9242764711380005, max_false: 0.5737736821174622, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8422415852546692, max_false: 0.44419577717781067, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8213379979133606, max_false: 0.8106907606124878, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7980142831802368, max_false: 0.7897956371307373, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8974308371543884, max_false: 0.8876103162765503, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.8093250393867493, max_false: 0.7791478037834167, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8836134076118469, max_false: 0.8831048011779785, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7013756632804871, max_false: 0.6409730911254883, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.9186434745788574, max_false: 0.9096989631652832, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.6761406660079956, max_false: 0.7269927263259888, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7635908126831055, max_false: 0.6898854970932007, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.9072707295417786, max_false: 0.8177165985107422, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8281464576721191, max_false: 0.8244338035583496, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8203648328781128, max_false: 0.7641059756278992, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.9143420457839966, max_false: 0.6655667424201965, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8463297486305237, max_false: 0.7485330104827881, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.9037905931472778, max_false: 0.8519623279571533, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8707904815673828, max_false: 0.8190853595733643, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8449415564537048, max_false: 0.6365960836410522, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8743937611579895, max_false: 0.8506827354431152, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8966910243034363, max_false: 0.8295866847038269, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.858219563961029, max_false: 0.8433956503868103, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8774295449256897, max_false: 0.8563708066940308, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8572747707366943, max_false: 0.8511396050453186, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.91701340675354, max_false: 0.8907288908958435, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7848975658416748, max_false: 0.831710934638977, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.915545642375946, max_false: 0.8434708714485168, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8755869269371033, max_false: 0.8690147399902344, correct: True
