experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
  similarity location: final
  prompt structure: batched

---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.8841736316680908, max_false: 0.8465867638587952, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9476950764656067, max_false: 0.940151035785675, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9260120391845703, max_false: 0.9023525714874268, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9152247905731201, max_false: 0.8878694772720337, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.8760147094726562, max_false: 0.8178730010986328, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9041882753372192, max_false: 0.8146961331367493, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9206896424293518, max_false: 0.8968437910079956, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9100550413131714, max_false: 0.8782520890235901, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.9416491985321045, max_false: 0.9084879159927368, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.898848295211792, max_false: 0.873302698135376, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9473382234573364, max_false: 0.950679361820221, correct: False
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.9058206081390381, max_false: 0.8917194604873657, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9559857845306396, max_false: 0.9411671161651611, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.8966987133026123, max_false: 0.9190934896469116, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9606913328170776, max_false: 0.9030391573905945, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8499037623405457, max_false: 0.822486162185669, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.938285231590271, max_false: 0.8631995916366577, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.8957250714302063, max_false: 0.8833706378936768, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8930779099464417, max_false: 0.8713132739067078, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8862552046775818, max_false: 0.85431969165802, correct: True
in: torch.Size([2817, 5120]), out: torch.Size([5120]), max_true: 0.9202987551689148, max_false: 0.9001597762107849, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.8813511729240417, max_false: 0.8467683792114258, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9268969893455505, max_false: 0.9217503666877747, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.872498631477356, max_false: 0.8998218178749084, correct: False
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.9318768978118896, max_false: 0.9040423631668091, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.8793768882751465, max_false: 0.8334212899208069, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.9519078135490417, max_false: 0.9183335304260254, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9181106686592102, max_false: 0.8993029594421387, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9507812261581421, max_false: 0.9305674433708191, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9171363115310669, max_false: 0.9114445447921753, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.7825491428375244, max_false: 0.829679012298584, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9479041695594788, max_false: 0.885849118232727, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.915106475353241, max_false: 0.9146324992179871, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.90947425365448, max_false: 0.9147087335586548, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9381621479988098, max_false: 0.9041712880134583, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.7958205938339233, max_false: 0.8060405254364014, correct: False
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8634178638458252, max_false: 0.8801626563072205, correct: False
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.9213359951972961, max_false: 0.9231874346733093, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9111807942390442, max_false: 0.8802028298377991, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9298003315925598, max_false: 0.9046705961227417, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9410966038703918, max_false: 0.9056074023246765, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9059776067733765, max_false: 0.8713622689247131, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8746675252914429, max_false: 0.7986730337142944, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.8874257802963257, max_false: 0.8627903461456299, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9479958415031433, max_false: 0.9003150463104248, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9321761131286621, max_false: 0.8853514194488525, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9574854969978333, max_false: 0.9464226365089417, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.7459442615509033, max_false: 0.7348453998565674, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9307975769042969, max_false: 0.9048004150390625, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8242485523223877, max_false: 0.8513456583023071, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9595514535903931, max_false: 0.9564926624298096, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9132219552993774, max_false: 0.9214639067649841, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9083640575408936, max_false: 0.8917560577392578, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8282274007797241, max_false: 0.8076578378677368, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9288543462753296, max_false: 0.9101977348327637, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.8736481666564941, max_false: 0.8158818483352661, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9576694369316101, max_false: 0.9474811553955078, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9320479035377502, max_false: 0.8985257744789124, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9313612580299377, max_false: 0.9186711311340332, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.897347629070282, max_false: 0.8769733905792236, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9088549613952637, max_false: 0.8795599937438965, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9025148749351501, max_false: 0.8403229713439941, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9460985660552979, max_false: 0.932278573513031, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8337140083312988, max_false: 0.8546735048294067, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.914530873298645, max_false: 0.9065588712692261, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.8788012266159058, max_false: 0.8799598813056946, correct: False
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8447285294532776, max_false: 0.7377697825431824, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.7189784646034241, max_false: 0.6465027928352356, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9697597622871399, max_false: 0.9387060403823853, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9148309826850891, max_false: 0.9133967757225037, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.951590895652771, max_false: 0.9135611057281494, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.8928249478340149, max_false: 0.8539842963218689, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9301778674125671, max_false: 0.9510741233825684, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9246363043785095, max_false: 0.9163748025894165, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.8863446712493896, max_false: 0.8864398002624512, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.8487704992294312, max_false: 0.8636607527732849, correct: False
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8786492347717285, max_false: 0.8566869497299194, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.8496593832969666, max_false: 0.8888437747955322, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9329708218574524, max_false: 0.9337444305419922, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9510173201560974, max_false: 0.9473308324813843, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9368607401847839, max_false: 0.9168792366981506, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.863334596157074, max_false: 0.8948627710342407, correct: False
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.9129283428192139, max_false: 0.9071061015129089, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9285315871238708, max_false: 0.9214643836021423, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9112579822540283, max_false: 0.9214634895324707, correct: False
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.6919939517974854, max_false: 0.7419257164001465, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9473580718040466, max_false: 0.9142448306083679, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9423692226409912, max_false: 0.9182709455490112, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9693291187286377, max_false: 0.9405235052108765, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8045971393585205, max_false: 0.7346404194831848, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.9359458088874817, max_false: 0.9216187000274658, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.8961454033851624, max_false: 0.8445650339126587, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.898027241230011, max_false: 0.8766274452209473, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.7163447737693787, max_false: 0.7582883238792419, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9327309131622314, max_false: 0.9036776423454285, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9073514938354492, max_false: 0.927166223526001, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9133927822113037, max_false: 0.9107090830802917, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.931844174861908, max_false: 0.9378745555877686, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9565662145614624, max_false: 0.9119064211845398, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.8939810395240784, max_false: 0.8777899146080017, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9040598273277283, max_false: 0.856917142868042, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.8968102335929871, max_false: 0.9018387198448181, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9407103061676025, max_false: 0.9155604839324951, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.910699725151062, max_false: 0.9144748449325562, correct: False
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.8870206475257874, max_false: 0.8948619961738586, correct: False
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8041002154350281, max_false: 0.7954411506652832, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9477303624153137, max_false: 0.9457482099533081, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9289500713348389, max_false: 0.9252642393112183, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.9448326230049133, max_false: 0.9331626892089844, correct: True
