experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
  similarity location: final
  prompt structure: interleaved

---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9593651294708252, max_false: 0.9475145936012268, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9674598574638367, max_false: 0.9711019396781921, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9725332856178284, max_false: 0.968661367893219, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9723547697067261, max_false: 0.9653511047363281, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9717738628387451, max_false: 0.960116446018219, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9781180024147034, max_false: 0.9483973979949951, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9780148267745972, max_false: 0.965502142906189, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9848109483718872, max_false: 0.9668657779693604, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9793980717658997, max_false: 0.983121395111084, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9326660633087158, max_false: 0.9346350431442261, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9769982099533081, max_false: 0.988294780254364, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9818485975265503, max_false: 0.9625557661056519, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.979561448097229, max_false: 0.9731646776199341, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9694443345069885, max_false: 0.9652619361877441, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9848823547363281, max_false: 0.9845677018165588, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9758783578872681, max_false: 0.9628555178642273, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9924754500389099, max_false: 0.9784041047096252, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9389693737030029, max_false: 0.9226669669151306, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9645918011665344, max_false: 0.9697722792625427, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9747445583343506, max_false: 0.9779420495033264, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9874221682548523, max_false: 0.9849910140037537, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.953092098236084, max_false: 0.9278438687324524, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9692180752754211, max_false: 0.9578099250793457, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9772233963012695, max_false: 0.9630743861198425, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9729781746864319, max_false: 0.9756531119346619, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9840922951698303, max_false: 0.9613705277442932, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9801465272903442, max_false: 0.9851619601249695, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9519059658050537, max_false: 0.9528504014015198, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9794644713401794, max_false: 0.9829198122024536, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9633064270019531, max_false: 0.9433169960975647, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9678218960762024, max_false: 0.9843876361846924, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9571828842163086, max_false: 0.9406095743179321, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9685329794883728, max_false: 0.9801803827285767, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9746335744857788, max_false: 0.9528329968452454, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9732474088668823, max_false: 0.9821704030036926, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9815912842750549, max_false: 0.9636744260787964, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9770190119743347, max_false: 0.9781899452209473, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9533456563949585, max_false: 0.9610095024108887, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9653833508491516, max_false: 0.9494755864143372, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.947952389717102, max_false: 0.9464408755302429, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9757182598114014, max_false: 0.9755975008010864, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9539092779159546, max_false: 0.906344473361969, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9222432971000671, max_false: 0.9254052639007568, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9432387948036194, max_false: 0.9408648014068604, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9816773533821106, max_false: 0.9698099493980408, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9825491309165955, max_false: 0.9661059975624084, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9739362597465515, max_false: 0.9696088433265686, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9759590029716492, max_false: 0.9721933007240295, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9794083833694458, max_false: 0.9718949794769287, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9788737297058105, max_false: 0.9628283977508545, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.977546751499176, max_false: 0.9769865870475769, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9828237891197205, max_false: 0.9526873230934143, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9806036949157715, max_false: 0.9880156517028809, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9678643345832825, max_false: 0.9561305046081543, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9846757650375366, max_false: 0.9828430414199829, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9602445960044861, max_false: 0.957735002040863, correct: True
in: torch.Size([1023, 8192]), out: torch.Size([8192]), max_true: 0.9424779415130615, max_false: 0.957358717918396, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9855179190635681, max_false: 0.9635663628578186, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9833595752716064, max_false: 0.9783578515052795, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9759384393692017, max_false: 0.9402647614479065, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.964763343334198, max_false: 0.9693616032600403, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9761079549789429, max_false: 0.9397498369216919, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.951184868812561, max_false: 0.9364445209503174, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9530466198921204, max_false: 0.9495992660522461, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9665043950080872, max_false: 0.9515304565429688, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9419043660163879, max_false: 0.9259957075119019, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9869539141654968, max_false: 0.9861571192741394, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9801764488220215, max_false: 0.9783413410186768, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9824143648147583, max_false: 0.9798167943954468, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9735764861106873, max_false: 0.9710490107536316, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9872497320175171, max_false: 0.9920965433120728, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9839903116226196, max_false: 0.9732062816619873, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9801260828971863, max_false: 0.9765346646308899, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9393317103385925, max_false: 0.9413161873817444, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9781383275985718, max_false: 0.9689266085624695, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9841761589050293, max_false: 0.9601134061813354, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9563136100769043, max_false: 0.9389561414718628, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9882896542549133, max_false: 0.9689024090766907, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9784969687461853, max_false: 0.9737551212310791, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9804883003234863, max_false: 0.9591996073722839, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9828214645385742, max_false: 0.9859378337860107, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.951787531375885, max_false: 0.949896514415741, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9518409371376038, max_false: 0.9553572535514832, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9760798215866089, max_false: 0.9297460913658142, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9802220463752747, max_false: 0.9717444181442261, correct: True
in: torch.Size([2815, 8192]), out: torch.Size([8192]), max_true: 0.9674888253211975, max_false: 0.9397567510604858, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9779132008552551, max_false: 0.9856824278831482, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9465616941452026, max_false: 0.9516453146934509, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9783805012702942, max_false: 0.970964789390564, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9820780158042908, max_false: 0.9741988182067871, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9540652632713318, max_false: 0.9436022043228149, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9673488140106201, max_false: 0.9444530010223389, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9765415787696838, max_false: 0.988049328327179, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9772860407829285, max_false: 0.9568833112716675, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9843918681144714, max_false: 0.9668695330619812, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.7796925902366638, max_false: 0.7337676286697388, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9855483174324036, max_false: 0.9782524108886719, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9776374697685242, max_false: 0.9593822956085205, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9821280837059021, max_false: 0.9867137670516968, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9784321784973145, max_false: 0.9631053805351257, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9654772281646729, max_false: 0.9841447472572327, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9700895547866821, max_false: 0.9500236511230469, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9813355803489685, max_false: 0.9785049557685852, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9718841910362244, max_false: 0.971940279006958, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9706066250801086, max_false: 0.9811664819717407, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9492116570472717, max_false: 0.9349921345710754, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9839357733726501, max_false: 0.9824033379554749, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9605810046195984, max_false: 0.9699514508247375, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.956383466720581, max_false: 0.9582949876785278, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9719759821891785, max_false: 0.9583675265312195, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9746726155281067, max_false: 0.9759151339530945, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9847333431243896, max_false: 0.9811937808990479, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9799587726593018, max_false: 0.9771085977554321, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9430714249610901, max_false: 0.9362448453903198, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9852705001831055, max_false: 0.9795958995819092, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.836398184299469, max_false: 0.8187090754508972, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9804449081420898, max_false: 0.9823811650276184, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9620237350463867, max_false: 0.9567044377326965, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9670574069023132, max_false: 0.97001051902771, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9670791625976562, max_false: 0.956818699836731, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9794792532920837, max_false: 0.9825101494789124, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9725772142410278, max_false: 0.9536598920822144, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9887823462486267, max_false: 0.9766862988471985, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9856328368186951, max_false: 0.9629133343696594, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9713865518569946, max_false: 0.973107635974884, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9502400159835815, max_false: 0.9421630501747131, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9788424968719482, max_false: 0.9680817723274231, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9208226203918457, max_false: 0.9373873472213745, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9680194854736328, max_false: 0.9502208828926086, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9617083072662354, max_false: 0.9464660286903381, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9805840849876404, max_false: 0.9789531826972961, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9843620657920837, max_false: 0.9781062006950378, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.979328989982605, max_false: 0.9639205932617188, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9872217774391174, max_false: 0.9807302951812744, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9663909673690796, max_false: 0.9429348707199097, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.987068772315979, max_false: 0.9804298281669617, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9876457452774048, max_false: 0.956577479839325, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9837899804115295, max_false: 0.9829515218734741, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9835410118103027, max_false: 0.966575562953949, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9749241471290588, max_false: 0.9697204828262329, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9775804281234741, max_false: 0.9733219742774963, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.986079216003418, max_false: 0.9738214612007141, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9861018061637878, max_false: 0.9633749723434448, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9821372032165527, max_false: 0.982532799243927, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9721813797950745, max_false: 0.9669894576072693, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9552198648452759, max_false: 0.9405030012130737, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9519549012184143, max_false: 0.9351059794425964, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9798665642738342, max_false: 0.9757179617881775, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9811503887176514, max_false: 0.9615740776062012, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.946593165397644, max_false: 0.9697437882423401, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9709634780883789, max_false: 0.9270224571228027, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9749207496643066, max_false: 0.9720308780670166, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9891958236694336, max_false: 0.9763766527175903, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9562212228775024, max_false: 0.9278409481048584, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9692947864532471, max_false: 0.9330540299415588, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9709364175796509, max_false: 0.9757915735244751, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9829617142677307, max_false: 0.9757209420204163, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9656844139099121, max_false: 0.9586226344108582, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9797345995903015, max_false: 0.9634140133857727, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9792634844779968, max_false: 0.982399582862854, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9815634489059448, max_false: 0.9676593542098999, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9844169020652771, max_false: 0.9551925659179688, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9636752009391785, max_false: 0.9120832085609436, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9812891483306885, max_false: 0.984937310218811, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9635142087936401, max_false: 0.9547964930534363, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9445374011993408, max_false: 0.9673949480056763, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9671169519424438, max_false: 0.9430893063545227, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9460324645042419, max_false: 0.9536454081535339, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.8808109760284424, max_false: 0.8867152333259583, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9731692671775818, max_false: 0.9744323492050171, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9659936428070068, max_false: 0.926071047782898, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9854167103767395, max_false: 0.972859263420105, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9511873722076416, max_false: 0.9587479829788208, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9807223081588745, max_false: 0.9821639060974121, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9830942153930664, max_false: 0.9656809568405151, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9522352814674377, max_false: 0.9632763862609863, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9277235865592957, max_false: 0.954078733921051, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9735850691795349, max_false: 0.9728466868400574, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.8746112585067749, max_false: 0.9041673541069031, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9816799163818359, max_false: 0.9531094431877136, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9752216339111328, max_false: 0.9430494904518127, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9686131477355957, max_false: 0.9826812744140625, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9813231229782104, max_false: 0.9606679081916809, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9637404680252075, max_false: 0.9696614742279053, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9716818332672119, max_false: 0.9599689841270447, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.967435896396637, max_false: 0.9684951305389404, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9538922309875488, max_false: 0.9397912621498108, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9723688960075378, max_false: 0.9551231861114502, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9274391531944275, max_false: 0.9166937470436096, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9609567523002625, max_false: 0.9279119968414307, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9386785626411438, max_false: 0.9747944474220276, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9823130369186401, max_false: 0.9734407663345337, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9816844463348389, max_false: 0.9641037583351135, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.982347846031189, max_false: 0.9908865094184875, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9633035659790039, max_false: 0.9623250961303711, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.978928804397583, max_false: 0.9768603444099426, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9637596011161804, max_false: 0.9588587284088135, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9604816436767578, max_false: 0.9696642160415649, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9442463517189026, max_false: 0.9469758868217468, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9597777724266052, max_false: 0.9819397926330566, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.95594722032547, max_false: 0.9335794448852539, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9665080904960632, max_false: 0.9753544330596924, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9385374784469604, max_false: 0.9083654880523682, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.95455002784729, max_false: 0.9392077922821045, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9754496812820435, max_false: 0.9600638151168823, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9869325757026672, max_false: 0.9800952076911926, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9827274084091187, max_false: 0.9598904848098755, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9777365922927856, max_false: 0.9835484623908997, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9824979305267334, max_false: 0.9792799353599548, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9627930521965027, max_false: 0.9643458127975464, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.8730347156524658, max_false: 0.8879889249801636, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9696201086044312, max_false: 0.9674901962280273, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9116326570510864, max_false: 0.9000011086463928, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9857409596443176, max_false: 0.9777653813362122, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9699974060058594, max_false: 0.9221721887588501, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9805443286895752, max_false: 0.9711425304412842, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.8747021555900574, max_false: 0.8716253638267517, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9838617444038391, max_false: 0.9747050404548645, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9521917700767517, max_false: 0.9513471722602844, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9514710307121277, max_false: 0.9376591444015503, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9834632873535156, max_false: 0.9821531176567078, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9821639060974121, max_false: 0.9461323022842407, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9717221260070801, max_false: 0.927998423576355, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9823387265205383, max_false: 0.9793709516525269, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9841859340667725, max_false: 0.9767105579376221, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9803635478019714, max_false: 0.9779156446456909, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9703551530838013, max_false: 0.9633309245109558, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9393503665924072, max_false: 0.9431765079498291, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9773402810096741, max_false: 0.966132640838623, correct: True
